ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
49,0,10,10,1,800.49,800.49,800.49,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
49,0,10,10,1,3724.13,3724.13,3724.13,CLUTCH NISSAN,2232.76,2232.76
49,0,10,10,2,465.51,465.51,931.02,TORNILLOS ESTABILIZADORES DE TIIDA,258.63,258.63
49,0,10,10,1,110,110,110,FILTRO AIRE TIIDA,51.73,51.73
49,0,10,10,1,120,120,120,FILTRO ACEITE TIIDA,43.11,43.11
50,0,52,14,1,1886.99,1886.99,1886.99,RADIADOR SENTRA,1034.49,1034.49
50,0,52,14,2,599.14,599.14,1198.28,BUJES SENTRA,155.18,155.18
50,0,52,14,1,508.62,508.62,508.62,ANTICONGELANTE,50,50
51,0,55,53,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
51,0,55,53,5,80,80,400,ACEITE,30.17,30.17
51,0,55,53,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
51,0,55,53,1,846.77,846.77,846.77,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
51,0,55,53,1,3187.93,3187.93,3187.93,BATALAS GENERALES COROLLA,912.93,912.93
51,0,55,53,1,2756.89,2756.89,2756.89,DISCOS DELANTEROS CORROLLA,974.13,974.13
51,0,55,53,1,1637.06,1637.06,1637.06,TORNILLOS ESTABILIZADORES CORROLLA,241.38,241.38
51,0,55,53,1,180.28,180.28,180.28,FOCO PLACA Y STOP,50,50
51,0,55,53,1,248.29,248.29,248.29,FILTRO AIRE COROLLA,137.94,137.94
51,0,55,53,4,186.21,186.21,744.84,BUJIA COROLLA,103.45,103.45
51,0,55,53,1,186.21,186.21,186.21,FILTRO ACEITE COROLLA,103.45,103.45
52,0,56,45,1,775.86,775.86,775.86,SERVICIO AL AIRE ACONDICIONADO,50,50
53,0,57,59,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
53,0,57,59,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
53,0,57,59,1,1414.97,1414.97,1414.97,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
53,0,57,59,1,248.29,248.29,248.29,FILTRO DE AIRE JOURNEY,137.94,137.94
53,0,57,59,4,108.63,108.63,434.52,BUJIAS JOURNEY,60.35,60.35
53,0,57,59,1,77.59,77.59,77.59,FILTRO ACEITE JOURNEY,43.11,43.11
54,0,49,38,2,760.34,760.34,1520.68,TORNILLOS ESTABILIZADORES JETTA,215.55,215.55
54,0,49,38,1,718.2,718.2,718.2,BALANCEO,100,100
54,0,49,38,1,688.79,688.79,688.79,AJUSTAR RUN FLANS,150,150
55,0,58,54,1,77.59,77.59,77.59,LAVADO DE CUERPO DE ACELERACION,43.11,43.11
55,0,58,54,4,80,80,320,ACEITE,30.17,30.17
55,0,58,54,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
55,0,58,54,1,738.08,738.08,738.08,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
55,0,58,54,1,100,100,100,FILTRO AIRE SENTRA,43.11,43.11
55,0,58,54,1,100,100,100,FILTRO ACEITE SENTRA,43.11,43.11
55,0,58,54,4,186.21,186.21,744.84,BUJIAS SENTRA,103.45,103.45
55,0,58,54,1,1637.93,1637.93,1637.93,FRENOS DELANTEROS,1265,1265
